order_id,product,quantity_ordered,price_each,order_date,purchase_address
253253,AA Batteries (4-pack),1,3.84,2019-09-30 10:20:00,"785 Willow St, San Francisco, CA 94016"
253254,27in FHD Monitor,1,149.99,2019-09-13 13:17:00,"866 North St, San Francisco, CA 94016"
253255,Wired Headphones,1,11.99,2019-09-15 21:58:00,"320 6th St, Portland, OR 97035"
253256,Bose SoundSport Headphones,1,99.99,2019-09-06 20:49:00,"911 2nd St, New York City, NY 10001"
253257,Flatscreen TV,1,300,2019-09-04 00:32:00,"489 1st St, Los Angeles, CA 90001"
253258,USB-C Charging Cable,1,11.95,2019-09-28 14:03:00,"663 Walnut St, New York City, NY 10001"
253259,iPhone,1,700,2019-09-06 17:16:00,"190 Dogwood St, San Francisco, CA 94016"
253260,USB-C Charging Cable,2,11.95,2019-09-05 10:02:00,"177 2nd St, Los Angeles, CA 90001"
253261,Bose SoundSport Headphones,1,99.99,2019-09-19 08:46:00,"6 Cedar St, Boston, MA 02215"
253262,27in FHD Monitor,1,149.99,2019-09-24 08:40:00,"217 Lincoln St, San Francisco, CA 94016"
253263,Wired Headphones,1,11.99,2019-09-17 09:14:00,"56 Adams St, San Francisco, CA 94016"
253264,Macbook Pro Laptop,1,1700,2019-09-19 18:55:00,"554 Jackson St, New York City, NY 10001"
253265,Bose SoundSport Headphones,1,99.99,2019-09-22 14:24:00,"997 14th St, Seattle, WA 98101"
253266,USB-C Charging Cable,1,11.95,2019-09-27 14:48:00,"957 Cedar St, Boston, MA 02215"
253267,20in Monitor,1,109.99,2019-09-17 20:26:00,"792 Meadow St, Los Angeles, CA 90001"
253268,AAA Batteries (4-pack),1,2.99,2019-09-01 23:45:00,"333 Jackson St, Seattle, WA 98101"
253269,USB-C Charging Cable,1,11.95,2019-09-22 18:46:00,"463 Lakeview St, Dallas, TX 75001"
253270,iPhone,1,700,2019-09-06 13:39:00,"439 9th St, Atlanta, GA 30301"
253271,AAA Batteries (4-pack),1,2.99,2019-09-03 12:38:00,"433 Lakeview St, New York City, NY 10001"
253272,USB-C Charging Cable,1,11.95,2019-09-03 00:00:00,"340 Cherry St, New York City, NY 10001"
253273,Bose SoundSport Headphones,1,99.99,2019-09-25 09:32:00,"388 7th St, Atlanta, GA 30301"
253274,Apple Airpods Headphones,1,150,2019-09-10 12:00:00,"365 2nd St, Los Angeles, CA 90001"
253275,ThinkPad Laptop,1,999.99,2019-09-25 13:01:00,"424 Hickory St, San Francisco, CA 94016"
253276,AA Batteries (4-pack),1,3.84,2019-09-24 18:30:00,"683 4th St, Atlanta, GA 30301"
253277,AA Batteries (4-pack),3,3.84,2019-09-03 10:38:00,"166 Lincoln St, Los Angeles, CA 90001"
253278,Apple Airpods Headphones,1,150,2019-09-22 12:37:00,"391 Maple St, Dallas, TX 75001"
253279,Lightning Charging Cable,1,14.95,2019-09-18 18:34:00,"780 10th St, Seattle, WA 98101"
253280,iPhone,1,700,2019-09-23 17:15:00,"830 11th St, San Francisco, CA 94016"
253281,20in Monitor,1,109.99,2019-09-20 00:32:00,"511 Jefferson St, Atlanta, GA 30301"
253282,Apple Airpods Headphones,1,150,2019-09-17 22:43:00,"103 Maple St, Atlanta, GA 30301"
253283,iPhone,1,700,2019-09-24 19:16:00,"57 Washington St, Dallas, TX 75001"
253284,Google Phone,1,600,2019-09-11 22:34:00,"496 North St, Seattle, WA 98101"
253285,Apple Airpods Headphones,1,150,2019-09-06 19:45:00,"776 4th St, Los Angeles, CA 90001"
253286,AA Batteries (4-pack),1,3.84,2019-09-27 11:07:00,"488 12th St, Atlanta, GA 30301"
253287,Macbook Pro Laptop,1,1700,2019-09-30 19:14:00,"16 South St, Atlanta, GA 30301"
253288,Wired Headphones,1,11.99,2019-09-27 14:12:00,"330 Forest St, New York City, NY 10001"
253289,20in Monitor,1,109.99,2019-09-22 11:56:00,"177 Jefferson St, Portland, OR 97035"
253290,Lightning Charging Cable,1,14.95,2019-09-17 21:54:00,"719 Elm St, Dallas, TX 75001"
253291,Wired Headphones,1,11.99,2019-09-13 22:56:00,"398 Lincoln St, Austin, TX 73301"
253292,Macbook Pro Laptop,1,1700,2019-09-03 10:41:00,"622 11th St, San Francisco, CA 94016"
253293,Apple Airpods Headphones,1,150,2019-09-08 14:54:00,"685 Pine St, Dallas, TX 75001"
253294,AAA Batteries (4-pack),1,2.99,2019-09-04 21:22:00,"392 Highland St, New York City, NY 10001"
253295,Lightning Charging Cable,1,14.95,2019-09-25 10:33:00,"682 Park St, Seattle, WA 98101"
253296,34in Ultrawide Monitor,1,379.99,2019-09-14 22:29:00,"218 Spruce St, Los Angeles, CA 90001"
253297,AA Batteries (4-pack),1,3.84,2019-09-30 21:49:00,"499 Lincoln St, Los Angeles, CA 90001"
253298,USB-C Charging Cable,1,11.95,2019-09-12 23:56:00,"677 Madison St, New York City, NY 10001"
253299,iPhone,1,700,2019-09-09 11:02:00,"556 Spruce St, San Francisco, CA 94016"
253300,34in Ultrawide Monitor,1,379.99,2019-09-16 19:25:00,"409 Jackson St, Boston, MA 02215"
253301,USB-C Charging Cable,1,11.95,2019-09-28 20:05:00,"952 5th St, Dallas, TX 75001"
253302,Wired Headphones,1,11.99,2019-09-27 10:11:00,"629 10th St, New York City, NY 10001"
253303,AAA Batteries (4-pack),2,2.99,2019-09-23 18:25:00,"542 Lake St, Austin, TX 73301"
253304,Bose SoundSport Headphones,1,99.99,2019-09-19 09:49:00,"498 1st St, Austin, TX 73301"
253305,iPhone,1,700,2019-09-07 08:32:00,"772 11th St, Los Angeles, CA 90001"
253306,Apple Airpods Headphones,1,150,2019-09-11 19:02:00,"960 12th St, Boston, MA 02215"
253307,Apple Airpods Headphones,2,150,2019-09-19 18:35:00,"191 Lincoln St, Seattle, WA 98101"
253308,ThinkPad Laptop,1,999.99,2019-09-18 11:10:00,"705 9th St, Atlanta, GA 30301"
253309,AAA Batteries (4-pack),3,2.99,2019-09-13 18:55:00,"556 Willow St, San Francisco, CA 94016"
253310,Bose SoundSport Headphones,1,99.99,2019-09-10 20:05:00,"226 11th St, San Francisco, CA 94016"
253311,Apple Airpods Headphones,1,150,2019-09-12 20:52:00,"895 9th St, Los Angeles, CA 90001"
253312,20in Monitor,1,109.99,2019-09-20 13:22:00,"830 Lincoln St, Los Angeles, CA 90001"
253313,AA Batteries (4-pack),1,3.84,2019-09-23 10:59:00,"173 North St, New York City, NY 10001"
253314,Apple Airpods Headphones,1,150,2019-09-15 21:21:00,"11 Highland St, Los Angeles, CA 90001"
253315,Apple Airpods Headphones,1,150,2019-09-10 14:16:00,"658 Hickory St, New York City, NY 10001"
253316,USB-C Charging Cable,1,11.95,2019-09-30 08:04:00,"174 Ridge St, Atlanta, GA 30301"
253317,27in 4K Gaming Monitor,1,389.99,2019-09-20 13:05:00,"314 Lincoln St, Atlanta, GA 30301"
253318,27in FHD Monitor,1,149.99,2019-09-10 21:03:00,"712 8th St, San Francisco, CA 94016"
253319,Lightning Charging Cable,1,14.95,2019-09-02 22:20:00,"675 Main St, Boston, MA 02215"
253320,Google Phone,1,600,2019-09-30 10:31:00,"778 4th St, Dallas, TX 75001"
253320,USB-C Charging Cable,1,11.95,2019-09-30 10:31:00,"778 4th St, Dallas, TX 75001"
253321,Lightning Charging Cable,3,14.95,2019-09-18 13:22:00,"48 North St, San Francisco, CA 94016"
253322,Apple Airpods Headphones,1,150,2019-09-05 12:12:00,"890 4th St, Austin, TX 73301"
253323,USB-C Charging Cable,1,11.95,2019-09-27 21:49:00,"719 River St, Seattle, WA 98101"
253324,Vareebadd Phone,1,400,2019-09-13 11:49:00,"601 11th St, San Francisco, CA 94016"
253325,Lightning Charging Cable,1,14.95,2019-09-30 10:06:00,"499 South St, Dallas, TX 75001"
253326,Apple Airpods Headphones,1,150,2019-09-10 22:06:00,"239 4th St, Seattle, WA 98101"
253327,AA Batteries (4-pack),1,3.84,2019-09-15 19:22:00,"415 Spruce St, Los Angeles, CA 90001"
253328,Lightning Charging Cable,2,14.95,2019-09-03 11:43:00,"209 Sunset St, San Francisco, CA 94016"
253329,AAA Batteries (4-pack),1,2.99,2019-09-28 08:53:00,"641 6th St, Portland, ME 04101"
253330,AAA Batteries (4-pack),2,2.99,2019-09-22 18:11:00,"797 Washington St, Portland, OR 97035"
253330,AA Batteries (4-pack),2,3.84,2019-09-22 18:11:00,"797 Washington St, Portland, OR 97035"
253331,Google Phone,1,600,2019-09-02 13:16:00,"92 Dogwood St, San Francisco, CA 94016"
253332,34in Ultrawide Monitor,1,379.99,2019-09-07 10:35:00,"356 Maple St, Atlanta, GA 30301"
253333,Bose SoundSport Headphones,1,99.99,2019-09-29 10:43:00,"286 Hickory St, New York City, NY 10001"
253334,Google Phone,1,600,2019-09-29 12:00:00,"328 Dogwood St, Dallas, TX 75001"
253335,Vareebadd Phone,1,400,2019-09-25 12:06:00,"725 Church St, Boston, MA 02215"
253336,AAA Batteries (4-pack),3,2.99,2019-09-03 13:18:00,"747 Pine St, Austin, TX 73301"
253337,AAA Batteries (4-pack),1,2.99,2019-09-13 10:37:00,"4 10th St, Los Angeles, CA 90001"
253338,20in Monitor,1,109.99,2019-09-14 16:56:00,"600 Johnson St, Seattle, WA 98101"
253339,27in 4K Gaming Monitor,1,389.99,2019-09-13 22:13:00,"80 Lakeview St, Boston, MA 02215"
253340,AAA Batteries (4-pack),2,2.99,2019-09-19 14:52:00,"173 Ridge St, Atlanta, GA 30301"
253341,Wired Headphones,2,11.99,2019-09-21 11:27:00,"916 12th St, Los Angeles, CA 90001"
253342,USB-C Charging Cable,2,11.95,2019-09-21 12:39:00,"516 Center St, Los Angeles, CA 90001"
253343,AA Batteries (4-pack),1,3.84,2019-09-15 12:02:00,"287 River St, Dallas, TX 75001"
253344,AA Batteries (4-pack),1,3.84,2019-09-05 18:41:00,"215 Madison St, San Francisco, CA 94016"
253345,Lightning Charging Cable,1,14.95,2019-09-09 22:02:00,"513 Pine St, Los Angeles, CA 90001"
253346,Bose SoundSport Headphones,1,99.99,2019-09-24 23:35:00,"171 Park St, Los Angeles, CA 90001"
253347,Vareebadd Phone,1,400,2019-09-05 14:37:00,"523 North St, Dallas, TX 75001"
253348,27in FHD Monitor,1,149.99,2019-09-02 19:37:00,"415 Lincoln St, Dallas, TX 75001"
253349,Flatscreen TV,1,300,2019-09-03 21:58:00,"845 Madison St, Boston, MA 02215"
253350,Wired Headphones,1,11.99,2019-09-21 15:05:00,"865 Washington St, New York City, NY 10001"
253351,Macbook Pro Laptop,1,1700,2019-09-23 23:53:00,"72 Maple St, Atlanta, GA 30301"
253352,Lightning Charging Cable,1,14.95,2019-09-14 13:34:00,"904 Washington St, Atlanta, GA 30301"
253353,Vareebadd Phone,1,400,2019-09-08 13:45:00,"92 Ridge St, Portland, OR 97035"
253354,Apple Airpods Headphones,1,150,2019-09-01 23:15:00,"413 9th St, Los Angeles, CA 90001"
253355,AA Batteries (4-pack),2,3.84,2019-09-09 13:00:00,"249 Spruce St, Austin, TX 73301"
253356,USB-C Charging Cable,1,11.95,2019-09-30 13:08:00,"77 Church St, New York City, NY 10001"
253357,Apple Airpods Headphones,1,150,2019-09-10 10:10:00,"358 Willow St, Seattle, WA 98101"
253358,Apple Airpods Headphones,1,150,2019-09-04 21:15:00,"833 Hickory St, Atlanta, GA 30301"
253359,Lightning Charging Cable,1,14.95,2019-09-03 01:12:00,"586 South St, Los Angeles, CA 90001"
253360,Lightning Charging Cable,1,14.95,2019-09-03 17:56:00,"486 2nd St, San Francisco, CA 94016"
253361,ThinkPad Laptop,1,999.99,2019-09-11 12:35:00,"321 Cedar St, Boston, MA 02215"
253362,USB-C Charging Cable,1,11.95,2019-09-01 19:34:00,"310 9th St, Boston, MA 02215"
253363,Bose SoundSport Headphones,1,99.99,2019-09-14 09:52:00,"732 Jackson St, Los Angeles, CA 90001"
253364,20in Monitor,1,109.99,2019-09-24 23:50:00,"962 Cedar St, San Francisco, CA 94016"
253365,iPhone,1,700,2019-09-30 21:40:00,"152 Highland St, Los Angeles, CA 90001"
253366,Google Phone,1,600,2019-09-19 09:39:00,"191 Cedar St, Atlanta, GA 30301"
253366,Wired Headphones,1,11.99,2019-09-19 09:39:00,"191 Cedar St, Atlanta, GA 30301"
253367,Vareebadd Phone,1,400,2019-09-17 23:25:00,"284 Willow St, San Francisco, CA 94016"
253368,USB-C Charging Cable,1,11.95,2019-09-20 00:14:00,"555 4th St, Atlanta, GA 30301"
253369,AAA Batteries (4-pack),1,2.99,2019-09-07 10:58:00,"52 4th St, Portland, OR 97035"
253370,USB-C Charging Cable,1,11.95,2019-09-20 11:47:00,"173 Cedar St, Boston, MA 02215"
253371,Lightning Charging Cable,2,14.95,2019-09-05 05:54:00,"98 Lakeview St, New York City, NY 10001"
253372,Lightning Charging Cable,1,14.95,2019-09-20 10:06:00,"230 Meadow St, Boston, MA 02215"
253373,USB-C Charging Cable,1,11.95,2019-09-15 20:03:00,"541 Main St, San Francisco, CA 94016"
253374,Lightning Charging Cable,1,14.95,2019-09-23 19:07:00,"105 Wilson St, San Francisco, CA 94016"
253375,Lightning Charging Cable,1,14.95,2019-09-14 13:23:00,"365 West St, San Francisco, CA 94016"
253376,AA Batteries (4-pack),1,3.84,2019-09-16 18:41:00,"930 Madison St, Los Angeles, CA 90001"
253377,AAA Batteries (4-pack),1,2.99,2019-09-07 18:00:00,"261 Washington St, Seattle, WA 98101"
253378,Wired Headphones,1,11.99,2019-09-15 13:12:00,"13 Hickory St, Boston, MA 02215"
253379,Wired Headphones,1,11.99,2019-09-30 11:39:00,"494 Cedar St, Portland, OR 97035"
253380,USB-C Charging Cable,1,11.95,2019-09-17 18:31:00,"643 Center St, Austin, TX 73301"
253381,Wired Headphones,1,11.99,2019-09-22 11:29:00,"631 Spruce St, San Francisco, CA 94016"
253382,Flatscreen TV,1,300,2019-09-20 19:39:00,"403 5th St, Los Angeles, CA 90001"
253383,27in 4K Gaming Monitor,1,389.99,2019-09-27 13:08:00,"129 River St, New York City, NY 10001"
253384,AAA Batteries (4-pack),1,2.99,2019-09-28 08:21:00,"64 Church St, New York City, NY 10001"
253385,AA Batteries (4-pack),1,3.84,2019-09-14 18:45:00,"474 1st St, Boston, MA 02215"
253386,AAA Batteries (4-pack),1,2.99,2019-09-10 21:04:00,"698 Dogwood St, San Francisco, CA 94016"
253387,AAA Batteries (4-pack),1,2.99,2019-09-03 10:47:00,"595 Sunset St, Boston, MA 02215"
253388,AAA Batteries (4-pack),1,2.99,2019-09-14 18:12:00,"131 Jackson St, Portland, ME 04101"
253389,Lightning Charging Cable,1,14.95,2019-09-11 18:20:00,"334 North St, San Francisco, CA 94016"
253390,Apple Airpods Headphones,1,150,2019-09-19 19:07:00,"425 West St, New York City, NY 10001"
253391,ThinkPad Laptop,1,999.99,2019-09-06 17:41:00,"58 Lake St, Austin, TX 73301"
253392,ThinkPad Laptop,1,999.99,2019-09-09 09:43:00,"433 Center St, Dallas, TX 75001"
253393,Macbook Pro Laptop,1,1700,2019-09-09 17:15:00,"391 Meadow St, Los Angeles, CA 90001"
253394,Wired Headphones,1,11.99,2019-09-24 10:26:00,"123 Lake St, New York City, NY 10001"
253395,AA Batteries (4-pack),1,3.84,2019-09-01 21:47:00,"78 4th St, San Francisco, CA 94016"
253396,Bose SoundSport Headphones,1,99.99,2019-09-28 18:37:00,"935 North St, Atlanta, GA 30301"
253397,Bose SoundSport Headphones,1,99.99,2019-09-30 20:39:00,"642 Spruce St, Los Angeles, CA 90001"
253398,iPhone,1,700,2019-09-20 10:05:00,"808 Maple St, Boston, MA 02215"
253399,Lightning Charging Cable,1,14.95,2019-09-09 10:41:00,"535 Park St, Seattle, WA 98101"
253400,Vareebadd Phone,1,400,2019-09-05 20:22:00,"466 Lake St, Boston, MA 02215"
253401,USB-C Charging Cable,1,11.95,2019-09-29 08:27:00,"389 Spruce St, Seattle, WA 98101"
253402,27in 4K Gaming Monitor,1,389.99,2019-09-14 10:20:00,"541 Willow St, Los Angeles, CA 90001"
253403,Wired Headphones,1,11.99,2019-09-12 21:33:00,"113 10th St, Boston, MA 02215"
253404,Wired Headphones,1,11.99,2019-09-10 22:14:00,"59 South St, Portland, OR 97035"
253405,Wired Headphones,1,11.99,2019-09-07 13:29:00,"292 Center St, San Francisco, CA 94016"
253406,Bose SoundSport Headphones,1,99.99,2019-09-27 19:33:00,"633 Cherry St, Boston, MA 02215"
253407,Lightning Charging Cable,1,14.95,2019-09-25 17:50:00,"895 Sunset St, San Francisco, CA 94016"
253408,USB-C Charging Cable,1,11.95,2019-09-22 10:37:00,"856 Center St, Atlanta, GA 30301"
253409,Lightning Charging Cable,1,14.95,2019-09-24 15:04:00,"622 Walnut St, San Francisco, CA 94016"
253410,iPhone,1,700,2019-09-21 19:16:00,"713 Hill St, San Francisco, CA 94016"
253411,Lightning Charging Cable,1,14.95,2019-09-02 21:48:00,"515 6th St, Los Angeles, CA 90001"
253412,Apple Airpods Headphones,1,150,2019-09-10 15:53:00,"814 13th St, San Francisco, CA 94016"
253413,Macbook Pro Laptop,1,1700,2019-09-09 14:47:00,"814 Willow St, San Francisco, CA 94016"
253414,iPhone,1,700,2019-09-28 19:30:00,"101 Johnson St, Dallas, TX 75001"
253414,Wired Headphones,1,11.99,2019-09-28 19:30:00,"101 Johnson St, Dallas, TX 75001"
253415,iPhone,1,700,2019-09-19 16:05:00,"833 Chestnut St, Los Angeles, CA 90001"
253415,Lightning Charging Cable,1,14.95,2019-09-19 16:05:00,"833 Chestnut St, Los Angeles, CA 90001"
253416,Wired Headphones,1,11.99,2019-09-09 18:01:00,"502 10th St, New York City, NY 10001"
253417,34in Ultrawide Monitor,1,379.99,2019-09-03 07:01:00,"779 7th St, Seattle, WA 98101"
253418,Lightning Charging Cable,1,14.95,2019-09-05 16:48:00,"256 Pine St, New York City, NY 10001"
253419,Google Phone,1,600,2019-09-25 05:32:00,"886 River St, San Francisco, CA 94016"
253420,Bose SoundSport Headphones,2,99.99,2019-09-05 23:13:00,"569 Center St, Austin, TX 73301"
253421,AA Batteries (4-pack),1,3.84,2019-09-24 15:52:00,"508 Forest St, Austin, TX 73301"
253422,USB-C Charging Cable,1,11.95,2019-09-27 10:38:00,"519 Hill St, San Francisco, CA 94016"
253423,Bose SoundSport Headphones,1,99.99,2019-09-06 19:27:00,"712 Jackson St, Atlanta, GA 30301"
253424,AAA Batteries (4-pack),1,2.99,2019-09-15 00:47:00,"13 Willow St, Los Angeles, CA 90001"
253425,Google Phone,1,600,2019-09-10 11:25:00,"815 Maple St, Dallas, TX 75001"
253425,Wired Headphones,2,11.99,2019-09-10 11:25:00,"815 Maple St, Dallas, TX 75001"
253426,USB-C Charging Cable,2,11.95,2019-09-08 17:22:00,"193 Sunset St, Seattle, WA 98101"
253427,ThinkPad Laptop,1,999.99,2019-09-27 11:08:00,"444 Pine St, Boston, MA 02215"
253428,Bose SoundSport Headphones,1,99.99,2019-09-12 21:01:00,"695 Dogwood St, Atlanta, GA 30301"
253429,Wired Headphones,2,11.99,2019-09-17 15:32:00,"97 Meadow St, Dallas, TX 75001"
253430,USB-C Charging Cable,1,11.95,2019-09-23 13:37:00,"961 Lincoln St, New York City, NY 10001"
253431,AAA Batteries (4-pack),1,2.99,2019-09-29 15:06:00,"146 Center St, New York City, NY 10001"
253432,Apple Airpods Headphones,1,150,2019-09-30 09:04:00,"248 13th St, Boston, MA 02215"
253433,Lightning Charging Cable,1,14.95,2019-09-02 23:49:00,"100 Cherry St, Los Angeles, CA 90001"
253434,34in Ultrawide Monitor,1,379.99,2019-09-30 15:13:00,"597 Center St, Dallas, TX 75001"
253435,ThinkPad Laptop,1,999.99,2019-09-09 07:58:00,"712 1st St, Los Angeles, CA 90001"
253436,Lightning Charging Cable,1,14.95,2019-09-21 11:11:00,"348 Dogwood St, Atlanta, GA 30301"
253437,AA Batteries (4-pack),4,3.84,2019-09-25 17:43:00,"572 Ridge St, Dallas, TX 75001"
253438,34in Ultrawide Monitor,1,379.99,2019-09-20 21:07:00,"659 Wilson St, Seattle, WA 98101"
253439,27in 4K Gaming Monitor,1,389.99,2019-09-27 12:43:00,"324 River St, Los Angeles, CA 90001"
253440,USB-C Charging Cable,1,11.95,2019-09-14 21:19:00,"224 Main St, San Francisco, CA 94016"
253441,27in 4K Gaming Monitor,1,389.99,2019-09-30 19:13:00,"696 Cherry St, Atlanta, GA 30301"
253441,Wired Headphones,1,11.99,2019-09-30 19:13:00,"696 Cherry St, Atlanta, GA 30301"
253442,Google Phone,1,600,2019-09-05 08:17:00,"472 North St, New York City, NY 10001"
253443,AAA Batteries (4-pack),2,2.99,2019-09-15 11:06:00,"983 South St, Dallas, TX 75001"
253444,USB-C Charging Cable,1,11.95,2019-09-17 14:42:00,"218 6th St, New York City, NY 10001"
253445,27in 4K Gaming Monitor,1,389.99,2019-09-21 19:08:00,"608 West St, Portland, OR 97035"
253446,Wired Headphones,1,11.99,2019-09-28 03:45:00,"511 Walnut St, Los Angeles, CA 90001"
253447,AAA Batteries (4-pack),1,2.99,2019-09-17 16:45:00,"522 Forest St, Seattle, WA 98101"
253448,Wired Headphones,1,11.99,2019-09-18 14:01:00,"923 Walnut St, Portland, OR 97035"
253449,Lightning Charging Cable,1,14.95,2019-09-03 23:28:00,"714 Willow St, San Francisco, CA 94016"
253450,USB-C Charging Cable,2,11.95,2019-09-13 21:04:00,"501 Chestnut St, New York City, NY 10001"
253451,AA Batteries (4-pack),3,3.84,2019-09-10 14:16:00,"914 Madison St, Los Angeles, CA 90001"
253452,Apple Airpods Headphones,1,150,2019-09-09 16:56:00,"37 Park St, New York City, NY 10001"
253453,Bose SoundSport Headphones,1,99.99,2019-09-01 10:48:00,"562 Church St, Boston, MA 02215"
253454,Bose SoundSport Headphones,1,99.99,2019-09-24 21:14:00,"346 12th St, San Francisco, CA 94016"
253455,Macbook Pro Laptop,1,1700,2019-09-03 09:35:00,"807 Park St, Boston, MA 02215"
253456,AA Batteries (4-pack),1,3.84,2019-09-03 18:59:00,"959 Hill St, San Francisco, CA 94016"
253457,27in 4K Gaming Monitor,1,389.99,2019-09-21 15:47:00,"344 Church St, New York City, NY 10001"
253458,34in Ultrawide Monitor,1,379.99,2019-09-28 20:35:00,"279 North St, San Francisco, CA 94016"
253459,Wired Headphones,1,11.99,2019-09-20 19:36:00,"565 Hill St, Los Angeles, CA 90001"
253460,Macbook Pro Laptop,1,1700,2019-09-26 06:51:00,"357 Park St, Atlanta, GA 30301"
253461,Lightning Charging Cable,1,14.95,2019-09-06 19:12:00,"290 10th St, Los Angeles, CA 90001"
253462,Lightning Charging Cable,1,14.95,2019-09-11 01:28:00,"372 6th St, Dallas, TX 75001"
253463,Macbook Pro Laptop,1,1700,2019-09-25 22:22:00,"387 Lakeview St, San Francisco, CA 94016"
253464,iPhone,1,700,2019-09-14 11:48:00,"820 South St, Boston, MA 02215"
253464,Lightning Charging Cable,1,14.95,2019-09-14 11:48:00,"820 South St, Boston, MA 02215"
253465,Lightning Charging Cable,1,14.95,2019-09-06 08:52:00,"771 Meadow St, Los Angeles, CA 90001"
253466,Bose SoundSport Headphones,1,99.99,2019-09-21 16:34:00,"165 14th St, Boston, MA 02215"
253467,34in Ultrawide Monitor,1,379.99,2019-09-24 19:03:00,"507 Chestnut St, Seattle, WA 98101"
253468,AA Batteries (4-pack),1,3.84,2019-09-21 20:15:00,"877 Highland St, San Francisco, CA 94016"
253468,Lightning Charging Cable,1,14.95,2019-09-21 20:15:00,"877 Highland St, San Francisco, CA 94016"
253469,27in 4K Gaming Monitor,1,389.99,2019-09-28 06:47:00,"346 Adams St, San Francisco, CA 94016"
253470,AA Batteries (4-pack),2,3.84,2019-09-11 05:02:00,"575 North St, Austin, TX 73301"
253471,Lightning Charging Cable,1,14.95,2019-09-10 06:03:00,"844 5th St, Los Angeles, CA 90001"
253472,AA Batteries (4-pack),1,3.84,2019-09-24 01:15:00,"21 Walnut St, Boston, MA 02215"
253473,AA Batteries (4-pack),1,3.84,2019-09-18 01:31:00,"929 Wilson St, New York City, NY 10001"
253474,20in Monitor,1,109.99,2019-09-22 10:59:00,"510 Center St, Los Angeles, CA 90001"
253475,AAA Batteries (4-pack),1,2.99,2019-09-26 13:36:00,"37 Washington St, New York City, NY 10001"
253476,Bose SoundSport Headphones,1,99.99,2019-09-22 23:00:00,"718 Hickory St, Austin, TX 73301"
253477,iPhone,1,700,2019-09-14 21:00:00,"950 4th St, Dallas, TX 75001"
253477,Lightning Charging Cable,1,14.95,2019-09-14 21:00:00,"950 4th St, Dallas, TX 75001"
253478,USB-C Charging Cable,1,11.95,2019-09-18 09:20:00,"617 13th St, Seattle, WA 98101"
253479,Wired Headphones,1,11.99,2019-09-19 03:43:00,"419 13th St, San Francisco, CA 94016"
253480,Lightning Charging Cable,2,14.95,2019-09-23 10:34:00,"877 River St, San Francisco, CA 94016"
253481,27in FHD Monitor,1,149.99,2019-09-06 15:01:00,"640 Ridge St, San Francisco, CA 94016"
253482,Apple Airpods Headphones,1,150,2019-09-24 07:54:00,"888 Lincoln St, San Francisco, CA 94016"
253483,AA Batteries (4-pack),1,3.84,2019-09-18 11:09:00,"229 Maple St, New York City, NY 10001"
253484,USB-C Charging Cable,1,11.95,2019-09-20 01:52:00,"791 Madison St, San Francisco, CA 94016"
253485,Lightning Charging Cable,1,14.95,2019-09-19 19:26:00,"586 Madison St, Seattle, WA 98101"
253486,USB-C Charging Cable,1,11.95,2019-09-01 17:52:00,"282 River St, Seattle, WA 98101"
253487,20in Monitor,1,109.99,2019-09-20 22:03:00,"85 12th St, New York City, NY 10001"
253488,USB-C Charging Cable,1,11.95,2019-09-24 01:12:00,"252 Highland St, Dallas, TX 75001"
253489,Wired Headphones,1,11.99,2019-09-21 19:43:00,"113 Ridge St, New York City, NY 10001"
253490,Apple Airpods Headphones,2,150,2019-09-11 05:08:00,"305 4th St, Los Angeles, CA 90001"
253491,27in 4K Gaming Monitor,1,389.99,2019-09-20 21:03:00,"334 Maple St, New York City, NY 10001"
253492,USB-C Charging Cable,1,11.95,2019-09-28 23:42:00,"77 Elm St, Atlanta, GA 30301"
253493,AA Batteries (4-pack),1,3.84,2019-09-07 18:49:00,"329 Maple St, San Francisco, CA 94016"
253494,AA Batteries (4-pack),1,3.84,2019-09-09 22:54:00,"123 South St, Boston, MA 02215"
253495,Macbook Pro Laptop,1,1700,2019-09-27 16:25:00,"440 8th St, Atlanta, GA 30301"
253496,Apple Airpods Headphones,1,150,2019-09-07 13:14:00,"27 Church St, San Francisco, CA 94016"
253497,Flatscreen TV,1,300,2019-09-18 21:02:00,"855 4th St, New York City, NY 10001"
253498,Wired Headphones,1,11.99,2019-09-14 20:43:00,"163 Ridge St, New York City, NY 10001"
253499,USB-C Charging Cable,1,11.95,2019-09-20 15:45:00,"494 Spruce St, San Francisco, CA 94016"
253500,Lightning Charging Cable,1,14.95,2019-09-06 16:12:00,"778 Madison St, San Francisco, CA 94016"
253501,Apple Airpods Headphones,1,150,2019-09-13 21:00:00,"638 Main St, Austin, TX 73301"
253502,USB-C Charging Cable,1,11.95,2019-09-17 11:17:00,"562 Lincoln St, Los Angeles, CA 90001"
253503,Flatscreen TV,1,300,2019-09-27 07:04:00,"437 Ridge St, Dallas, TX 75001"
253504,Flatscreen TV,1,300,2019-09-14 16:22:00,"901 Sunset St, Dallas, TX 75001"
253505,Apple Airpods Headphones,1,150,2019-09-18 10:21:00,"301 Chestnut St, Boston, MA 02215"
253506,Lightning Charging Cable,1,14.95,2019-09-13 16:48:00,"301 Elm St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,,Purchase Address
253507,AA Batteries (4-pack),4,3.84,2019-09-12 18:28:00,"712 Park St, Los Angeles, CA 90001"
